AVERAGE_GENE_EXPRESSION	r0.4_C0	r0.4_C1	r0.4_C2	r0.4_C5	r0.4_C6	r0.4_C7	r0.4_C10
ELF4	0.00352003312972357	0.00559386973180077	0.00603948896631823	0.00847089487402259	0.00415476499610491	0.00873820342537574	0
AIFM1	0.0167719225592711	0.0203065134099617	0.0169570267131243	0.0243266724587315	0.0184367696702155	0.0265641384131423	0.0120481927710843
RAB33A	0.0253649446112434	0.0302681992337165	0.0225319396051103	0.0443092962641182	0.0218125162295508	0.0143306536176162	0.0240963855421687
ZNF280C	0.00129412982710426	0.00160919540229885	0.00104529616724739	0.000217202432667246	0.00259672812256557	0.00139811254806012	0
SLC25A14	0.004865928149912	0.00720306513409962	0.00452961672473868	0.00695047784535187	0.00441443780836146	0.00314575323313527	0
RBMX2	0.04865928149912	0.0547126436781609	0.0435540069686411	0.0549522154648132	0.052713580888081	0.0391471513456833	0.0120481927710843
ENOX2	0.00683300548711047	0.00888888888888889	0.00824622531939605	0.00738488271068636	0.0116852765515451	0.00524292205522545	0
RP11-453F18__B.1	0.000931773475515064	0.000613026819923372	0.000464576074332172	0.00130321459600348	0.00129836406128278	0.00034952813701503	0
MST4	0.0182213479656279	0.0166283524904215	0.0180023228803717	0.0325803649000869	0.0150610231108803	0.00629150646627053	0.0281124497991968
RAP2C	0.00817890050729889	0.00919540229885057	0.0113821138211382	0.0104257167680278	0.0176577512334459	0.00629150646627053	0.00401606425702811
RAP2C-AS1	0.00201884253028264	0.00275862068965517	0.00278745644599303	0.00260642919200695	0.00259672812256557	0.00244669695910521	0.00401606425702811
MBNL3	0.00367532870897608	0.00659003831417625	0.00592334494773519	0.00629887054735013	0.0111659309270319	0.00419433764418036	0.0200803212851406
GPC4	0	0	0	0	0.00077901843676967	0.00034952813701503	0
GPC3	0.00113883424785174	0.000306513409961686	0.000232288037166086	0	0	0	0
PHF6	0.0133554198157159	0.0118007662835249	0.0103368176538908	0.0145525629887055	0.0199948065437549	0.00908773156239077	0
HPRT1	0.0547158090899679	0.0745593869731801	0.056678281068525	0.0527801911381407	0.0547909633861335	0.0363509262495631	0.0240963855421687
MIR503HG	0.000258825965420851	0.0000766283524904215	0.000232288037166086	0	0	0.00034952813701503	0
FAM122B	0.0216378507091831	0.0252107279693487	0.024274099883856	0.0221546481320591	0.0288236821604778	0.0132820692065711	0.0642570281124498
FAM122C	0.00491769334299617	0.00513409961685824	0.00522648083623693	0.00543006081668115	0.00467411062061802	0.00419433764418036	0
MOSPD1	0.00911067398281396	0.0114176245210728	0.00917537746806039	0.0112945264986968	0.00623214749415736	0.00454386578119539	0.00803212851405622
SMIM10	0.0000517651930841702	0.0000766283524904214	0.000232288037166086	0.00217202432667246	0.00337574655933524	0.00104858441104509	0
FAM127C	0.000207060772336681	0.000153256704980843	0	0	0.000259672812256557	0.00104858441104509	0.0240963855421687
FAM127A	0.0187907650895538	0.0220689655172414	0.0198606271777003	0.0288879235447437	0.0179174240457024	0.0440405452638937	0.0642570281124498
FAM127B	0.0163578010145978	0.0178544061302682	0.0144018583042973	0.0215030408340573	0.0142820046741106	0.0132820692065711	0.0120481927710843
ZNF75D	0.00502122372916451	0.00544061302681992	0.00603948896631823	0.00260642919200695	0.00649182030641392	0.00244669695910521	0.00401606425702811
ZNF449	0.00129412982710426	0.00222222222222222	0.00267131242740999	0.00108601216333623	0.00233705531030901	0.00034952813701503	0.00401606425702811
LINC00086	0.000258825965420851	0.000229885057471264	0	0.000434404865334492	0.000259672812256557	0	0
DDX26B-AS1	0.000258825965420851	0	0	0	0	0	0
DDX26B	0.00657417952168962	0.00681992337164751	0.00534262485481998	0.00304083405734144	0.00727083874318359	0.00489339391821042	0.00401606425702811
MMGT1	0.0130965938502951	0.0151724137931034	0.0103368176538908	0.00977410947002606	0.00908854842897949	0.00838867528836071	0.00803212851405622
SLC9A6	0.00170825137177762	0.00375478927203065	0.00220673635307782	0.00152041702867072	0.00103869124902623	0.00174764068507515	0
FHL1	0.0205507816544156	0.0422222222222222	0.0177700348432056	0.00651607298001738	0.0119449493638016	0.00314575323313527	0.44578313253012
MAP7D3	0.0115954032508541	0.0180842911877395	0.0130081300813008	0.0104257167680278	0.0189561152947286	0.00978678783642083	0.00401606425702811
HTATSF1	0.0607723366808158	0.0837547892720307	0.0623693379790941	0.0599478714161599	0.0493378343287458	0.0401957357567284	0.0240963855421687
CD40LG	0.101408013251889	0.130498084291188	0.0573751451800232	0.00933970460469157	0.00882887561672293	0.00384480950716533	0.0321285140562249
ARHGEF6	0.014908375608241	0.0227586206896552	0.0204413472706156	0.0175933970460469	0.0109062581147754	0.0167773505767214	0.00401606425702811
RP11-1114A5.4	0.0010353038616834	0.00137931034482759	0.000580720092915215	0	0	0.00034952813701503	0
RBMX	0.207060772336681	0.212490421455939	0.178048780487805	0.14748045178106	0.202804466372371	0.111499475707794	0.072289156626506
MCF2	0	0	0.000116144018583043	0.000434404865334492	0.000519345624513113	0	0
ATP11C	0.00160472098560928	0.00245210727969349	0.00278745644599303	0.00412684622067767	0.00441443780836146	0.00384480950716533	0
LDOC1	0.0154260275390827	0.0232950191570881	0.00859465737514518	0.0158557775847089	0.027525318099195	0.00244669695910521	0.0120481927710843
SLITRK4	0.0000517651930841702	0.0000766283524904215	0	0	0	0.00139811254806012	0
UBE2NL	0.0000517651930841702	0.000153256704980843	0	0	0.000519345624513113	0	0
FMR1	0.00491769334299617	0.00498084291187739	0.00708478513356562	0.00933970460469157	0.00311607374707868	0.00314575323313527	0
AFF2	0	0	0	0	0.000259672812256557	0	0
IDS	0.0448804224039756	0.091264367816092	0.110917537746806	0.104039965247611	0.0677746039989613	0.058720727018525	0.0441767068273092
AF011889.2	0	0.0000766283524904215	0.000116144018583043	0.000217202432667246	0	0.00034952813701503	0
LINC00893	0.0010353038616834	0.00053639846743295	0.00127758420441347	0.00217202432667246	0	0.00139811254806012	0
CXORF40A	0.0130448286572109	0.0143295019157088	0.0141695702671312	0.0306255430060817	0.0210334977927811	0.0178259349877665	0.0120481927710843
TMEM185A	0.00647064913552127	0.00636015325670498	0.00905923344947735	0.00912250217202433	0.00753051155544015	0.00384480950716533	0.0200803212851406
CXORF40B	0.0247437622942334	0.0316475095785441	0.0284552845528455	0.0425716768027802	0.0311607374707868	0.0192240475358266	0.0401606425702811
LINC00894	0.000155295579252511	0.000766283524904215	0.000464576074332172	0.000217202432667246	0.00077901843676967	0.000699056274030059	0
MAMLD1	0.0000517651930841702	0.000229885057471264	0.000232288037166086	0	0	0	0
MTM1	0.00455533699140698	0.00559386973180077	0.00301974448315912	0.0023892267593397	0.00493378343287458	0.00454386578119539	0.00803212851405622
MTMR1	0.00320944197121855	0.00521072796934866	0.00336817653890825	0.00499565595134665	0.00571280186964425	0.0034952813701503	0
CD99L2	0.00450357179832281	0.00544061302681992	0.00360046457607433	0.00629887054735013	0.00363541937159179	0.00908773156239077	0.00803212851405622
HMGB3	0.000724712703178383	0.00260536398467433	0.000813008130081301	0.0023892267593397	0.00259672812256557	0.0104858441104509	0.00401606425702811
VMA21	0.0342167926286365	0.0452107279693487	0.0342624854819977	0.0412684622067767	0.0293430277849909	0.0884306186648025	0.0160642570281124
WI2-80269A6.1	0	0.0000766283524904215	0.000116144018583043	0	0.000259672812256557	0.00104858441104509	0
CETN2	0.0281084998447044	0.0344827586206897	0.032404181184669	0.0395308427454387	0.0285640093482212	0.023418385180007	0.0763052208835341
NSDHL	0.00926596956206647	0.0114942528735632	0.00917537746806039	0.0152041702867072	0.00908854842897949	0.0094372596994058	0.00803212851405622
ZNF185	0.000672947510094213	0.000459770114942529	0.000464576074332172	0.000651607298001738	0.000259672812256557	0.00314575323313527	0.072289156626506
PNMA5	0.00113883424785174	0.0032183908045977	0.000813008130081301	0	0.00493378343287458	0.00419433764418036	0
PNMA3	0.00144942540635677	0.00160919540229885	0.0016260162601626	0.000868809730668984	0.000259672812256557	0.00034952813701503	0
PNMA6C	0.000258825965420851	0.00053639846743295	0.000232288037166086	0	0	0.00034952813701503	0
ZNF275	0.00227766849570349	0.00245210727969349	0.00220673635307782	0.00304083405734144	0.00311607374707868	0.00209716882209018	0
U82695.10	0.0000517651930841702	0.000153256704980843	0.000232288037166086	0.00108601216333623	0.000519345624513113	0	0
TREX2	0.000258825965420851	0.000383141762452107	0.000116144018583043	0.000217202432667246	0	0.00034952813701503	0
HAUS7	0.0141836629050626	0.0206896551724138	0.0185830429732869	0.0225890529973936	0.0199948065437549	0.0304089479203076	0.0120481927710843
FAM58A	0.0457604306864065	0.0714176245210728	0.0521486643437863	0.0575586446568202	0.0968579589716957	0.0534778049632995	0.0200803212851406
RP11-66N11.8	0.0112330468992649	0.0142528735632184	0.00940766550522648	0.0102085143353606	0.00934822124123604	0.0101363159734359	0.00401606425702811
SLC6A8	0	0	0.000116144018583043	0	0.000259672812256557	0.000699056274030059	0
BCAP31	0.196863029299099	0.286666666666667	0.26260162601626	0.276498696785404	0.208257595429758	0.208318769660958	0.377510040160643
ABCD1	0.0029506160057977	0.00298850574712644	0.00650406504065041	0.0028236316246742	0.00753051155544015	0.0139811254806012	0.0120481927710843
IDH3G	0.100217413810954	0.13632183908046	0.11219512195122	0.134665508253692	0.11841080238899	0.162880111849004	0.0963855421686747
SSR4	0.487783414432136	0.693716475095785	0.694076655052265	0.619678540399652	0.516489223578291	0.663054875917511	0.730923694779116
PDZD4	0.000931773475515064	0.00344827586206897	0.00580720092915215	0.014118158123371	0.00077901843676967	0.00209716882209018	0
L1CAM	0.000155295579252511	0.0000766283524904215	0.000232288037166086	0	0.00155803687353934	0	0
AVPR2	0	0	0	0	0	0	0
ARHGAP4	0.0599958587845533	0.0730268199233716	0.0627177700348432	0.0623370981754996	0.0682939496234744	0.128276826284516	0.0441767068273092
NAA10	0.100683300548711	0.168659003831418	0.148664343786295	0.180495221546481	0.154505323292651	0.157287661656763	0.1285140562249
RENBP	0.0183766435448804	0.0127969348659004	0.00789779326364692	0.0267158992180712	0.0210334977927811	0.0524292205522545	0.0522088353413655
HCFC1	0.00900714359664562	0.0124904214559387	0.0111498257839721	0.012380538662033	0.00986756686574916	0.0251660258650821	0.00803212851405622
HCFC1-AS1	0.000776477896262553	0.00053639846743295	0.000813008130081301	0.000217202432667246	0.000259672812256557	0.000699056274030059	0.0321285140562249
TMEM187	0.0221037374469407	0.0311877394636015	0.0233449477351916	0.0212858384013901	0.0173980784211893	0.0101363159734359	0.00803212851405622
IRAK1	0.00414121544673362	0.0096551724137931	0.0104529616724739	0.0110773240660295	0.0171384056089327	0.0297098916462775	0.00401606425702811
MECP2	0.0355626876488249	0.0430651340996169	0.0476190476190476	0.0584274543874891	0.0311607374707868	0.0255155540020972	0.0562248995983936
TKTL1	0.0200331297235739	0.0163984674329502	0.00720092915214866	0.040616854908775	0.00311607374707868	0.00139811254806012	0.0120481927710843
XX-FW83128A1.2	0.0000517651930841702	0.000153256704980843	0.000116144018583043	0.000868809730668984	0	0	0
FLNA	0.0555440521793146	0.201685823754789	0.163414634146341	0.254995655951347	0.0927031939755908	0.315274379587557	0.995983935742972
EMD	0.0655347344445595	0.082911877394636	0.0872241579558653	0.0747176368375326	0.0610231108802908	0.0559245019224048	0.168674698795181
RPL10	21.3007040066259	23.1918007662835	19.7711962833914	13.0773240660295	20.5164892235783	13.3191191890947	9.04819277108434
DNASE1L1	0.00657417952168962	0.00827586206896552	0.00813008130081301	0.00847089487402259	0.0119449493638016	0.0279622509612024	0.0200803212851406
TAZ	0.0377885909514442	0.0466666666666667	0.0401858304297329	0.0367072111207646	0.050376525577772	0.0342537574274729	0.0281124497991968
ATP6AP1	0.0447251268247231	0.0584674329501916	0.0572590011614402	0.0753692441355343	0.0508958712022851	0.094023068857043	0.0602409638554217
GDI1	0.0259343617351693	0.0490421455938697	0.0384436701509872	0.0325803649000869	0.0358348480914048	0.0279622509612024	0.0843373493975904
FAM50A	0.0533699140697795	0.105134099616858	0.0858304297328688	0.102302345786273	0.0592054011944949	0.104858441104509	0.0481927710843374
PLXNA3	0.0010353038616834	0.00206896551724138	0.00232288037166086	0.00173761946133797	0.0018177096857959	0.00104858441104509	0
LAGE3	0.131380060047624	0.106053639846743	0.0997677119628339	0.10490877497828	0.104128797714879	0.135267389024816	0.0883534136546185
UBL4A	0.03587327880733	0.0490421455938697	0.0442508710801394	0.0471329278887924	0.0285640093482212	0.0199231038098567	0.401606425702811
SLC10A3	0.0165648617869345	0.0284291187739464	0.0286875725900116	0.0358384013900956	0.0225915346663204	0.0136315973435862	0.180722891566265
FAM3A	0.031939124132933	0.0301149425287356	0.027061556329849	0.0330147697654214	0.0267462996624253	0.0258650821391122	0.0200803212851406
G6PD	0.0224660937985299	0.0249808429118774	0.0409988385598142	0.110773240660295	0.0327187743443262	0.0566235581964348	0.104417670682731
IKBKG	0.000880008282430893	0.000919540229885057	0.000464576074332172	0.00108601216333623	0.000519345624513113	0.00174764068507515	0.00401606425702811
GAB3	0.0013976602132726	0.00490421455938697	0.0104529616724739	0.0154213727193745	0.00493378343287458	0.0139811254806012	0
DKC1	0.0414639196604203	0.0417624521072797	0.0465737514518002	0.038010425716768	0.0495975071410023	0.035302341838518	0.0321285140562249
MPP1	0.0138213065534734	0.00597701149425287	0.00824622531939605	0.0119461337966985	0.00467411062061802	0.0384480950716533	1.48995983935743
F8	0.000983538668599234	0.00206896551724138	0.00522648083623693	0.000434404865334492	0.00077901843676967	0.00104858441104509	0.00401606425702811
H2AFB1	0	0	0	0	0.000259672812256557	0	0
F8A1	0.0893984884563619	0.12727969348659	0.114053426248548	0.103171155516942	0.0986756686574916	0.0727018524991262	0.0281124497991968
FUNDC2	0.10353038616834	0.118007662835249	0.11219512195122	0.128801042571677	0.119709166450273	0.126529185599441	0.0522088353413655
MTCP1	0.0000517651930841702	0.000689655172413793	0.000580720092915215	0	0.00103869124902623	0	0
CMC4	0.0010353038616834	0.00275862068965517	0.00360046457607433	0.00369244135534318	0.0018177096857959	0.0034952813701503	0.00401606425702811
BRCC3	0.0155295579252511	0.0236781609195402	0.0169570267131243	0.0230234578627281	0.0238898987276032	0.0171268787137365	0.0160642570281124
VBP1	0.0967491458743141	0.119157088122605	0.0914053426248548	0.0862293657688966	0.0836146455466113	0.0622160083886753	0.036144578313253
RAB39B	0.0113883424785174	0.012183908045977	0.00894308943089431	0.00695047784535187	0.00753051155544015	0.00768961901433065	0.00401606425702811
CLIC2	0.000310591158505021	0.000383141762452107	0.000232288037166086	0.000217202432667246	0.000519345624513113	0.035302341838518	0
F8A2	0.00010353038616834	0.000153256704980843	0.000232288037166086	0.000217202432667246	0	0	0
F8A3	0.00010353038616834	0.000153256704980843	0.000116144018583043	0	0	0	0
TMLHE	0.0106118645822549	0.0117241379310345	0.0125435540069686	0.011511728931364	0.0148013502986237	0.0171268787137365	0.0160642570281124
SPRY3	0.0000517651930841702	0.0000766283524904215	0.000232288037166086	0	0	0	0
VAMP7	0.0194119474065638	0.0233716475095785	0.0220673635307782	0.027367506516073	0.0238898987276032	0.00978678783642083	0.0642570281124498
IL9R	0	0.000613026819923372	0	0	0.000519345624513113	0	0
WASIR1	0	0	0	0	0.00077901843676967	0	0
ZNF596	0.00129412982710426	0.00122605363984674	0.000813008130081301	0.000434404865334492	0.00077901843676967	0.00209716882209018	0
RP5-855D21.2	0.000207060772336681	0.0000766283524904215	0.000116144018583043	0	0.000519345624513113	0.00034952813701503	0
FBXO25	0.02370845843255	0.0358620689655172	0.0252032520325203	0.0332319721980886	0.0347961568423786	0.0171268787137365	0.0401606425702811
RP11-91J19.4	0.000724712703178383	0.000842911877394636	0.000696864111498258	0.000434404865334492	0	0.00034952813701503	0
TDRP	0.0000517651930841702	0	0.000116144018583043	0	0	0.00034952813701503	0.0602409638554217
ERICH1	0.0648617869344653	0.0796168582375479	0.072938443670151	0.0575586446568202	0.104907816151649	0.0866829779797274	0.0682730923694779
CLN8	0.0154260275390827	0.0123371647509579	0.0111498257839721	0.0136837532580365	0.0407686315242794	0.0265641384131423	0.0160642570281124
CTD-2336O2.1	0.0473133864789316	0.0222988505747126	0.0260162601626016	0.0360556038227628	0.0296027005972475	0.0342537574274729	0.152610441767068
ARHGEF10	0.000621182317010042	0.000689655172413793	0.000116144018583043	0.00152041702867072	0.00077901843676967	0.00034952813701503	0
KBTBD11-OT1	0.000155295579252511	0.000459770114942529	0.000232288037166086	0	0	0	0
KBTBD11	0.00207060772336681	0.00168582375478927	0.00139372822299652	0.000868809730668984	0.00077901843676967	0.011883956658511	0.00803212851405622
